City,Date,AQI
Delhi,2017 W40,168.2857143
Delhi,2017 W41,260.2857143
Delhi,2017 W42,358.2857143
Delhi,2017 W43,352
Delhi,2017 W44,340
Delhi,2017 W45,563.1428571
Delhi,2017 W46,382.2857143
Delhi,2017 W47,345.8571429
Delhi,2017 W48,372.2857143
Delhi,2017 W49,326.4285714
Delhi,2017 W50,277.1428571
Delhi,2017 W51,327.2857143
Delhi,2017 W52,402.5714286
Delhi,2018 W01,412.1428571
Delhi,2018 W02,344.5714286
Delhi,2018 W03,357.5714286
Delhi,2018 W04,305.5714286
Delhi,2018 W05,296.4285714
Delhi,2018 W06,337.2857143
Delhi,2018 W07,231.7142857
Delhi,2018 W08,333
Delhi,2018 W09,236.1428571
Delhi,2018 W10,215.1428571
Delhi,2018 W11,248.8571429
Delhi,2018 W12,212.1428571
Delhi,2018 W13,242.8571429
Delhi,2018 W14,230.2857143
Delhi,2018 W15,189.4285714
Delhi,2018 W16,291
Delhi,2018 W17,279
Delhi,2018 W18,188.8571429
Delhi,2018 W19,255.4285714
Delhi,2018 W20,219.4285714
Delhi,2018 W21,256.5714286
Delhi,2018 W22,229.5714286
Delhi,2018 W23,161.1428571
Delhi,2018 W24,422
Delhi,2018 W25,198.8571429
Delhi,2018 W26,118
Delhi,2018 W27,138.4285714
Delhi,2018 W28,120.8571429
Delhi,2018 W29,101.5714286
Delhi,2018 W30,85.71428571
Delhi,2018 W31,186.2857143
Delhi,2018 W32,115.4285714
Delhi,2018 W33,108.5714286
Delhi,2018 W34,99.14285714
Delhi,2018 W35,103.2857143
Delhi,2018 W36,108.5714286
Delhi,2018 W37,107.1428571
Delhi,2018 W38,131.2857143
Delhi,2018 W39,140.1428571
Delhi,2018 W40,199.1428571
Delhi,2018 W41,238.2857143
Delhi,2018 W42,313.2857143
Delhi,2018 W43,353.2857143
Delhi,2018 W44,384.2857143
Delhi,2018 W45,425
Delhi,2018 W46,346.7142857
Delhi,2018 W47,334
Delhi,2018 W48,360.1428571
Delhi,2018 W49,377.1428571
Delhi,2018 W50,345.5714286
Delhi,2018 W51,421.1428571
Delhi,2018 W52,461.7142857
Delhi,2019 W01,466.4285714
Delhi,2019 W02,379.4285714
Delhi,2019 W03,399.1428571
Delhi,2019 W04,256.4285714
Delhi,2019 W05,332.4285714
Delhi,2019 W06,270.5714286
Delhi,2019 W07,317.2857143
Delhi,2019 W08,207
Delhi,2019 W09,185.1428571
Delhi,2019 W10,196.8571429
Delhi,2019 W11,187.4285714
Delhi,2019 W12,194.8571429
Delhi,2019 W13,206.1428571
Delhi,2019 W14,240.4285714
Delhi,2019 W15,215.7142857
Delhi,2019 W16,164.2857143
Delhi,2019 W17,246.5714286
Delhi,2019 W18,241.1428571
Delhi,2019 W19,329.5714286
Delhi,2019 W20,225.7142857
Delhi,2019 W21,175.4285714
Delhi,2019 W22,220.4285714
Delhi,2019 W23,208
Delhi,2019 W24,229
Delhi,2019 W25,158.4285714
Delhi,2019 W26,177.5714286
Delhi,2019 W27,140.4285714
Delhi,2019 W28,222.7142857
Delhi,2019 W29,127
Delhi,2019 W30,115
Delhi,2019 W31,94.28571429
Delhi,2019 W32,93.85714286
Delhi,2019 W33,79.57142857
Delhi,2019 W34,117.1428571
Delhi,2019 W35,109.8571429
Delhi,2019 W36,115.5714286
Delhi,2019 W37,120.1428571
Delhi,2019 W38,106.4285714
Delhi,2019 W39,86.14285714
Delhi,2019 W40,109.4285714
Delhi,2019 W41,198.4285714
Delhi,2019 W42,267.5714286
Delhi,2019 W43,297.1428571
Delhi,2019 W44,495.8571429
Delhi,2019 W45,354.8571429
Delhi,2019 W46,460.8571429
Delhi,2019 W47,308.7142857
Delhi,2019 W48,192.2857143
Delhi,2019 W49,358.8571429
Delhi,2019 W50,336.4285714
Delhi,2019 W51,321.5714286
Delhi,2019 W52,381.8571429
Delhi,2020 W01,435.1428571
Delhi,2020 W02,292.5714286
Delhi,2020 W03,294.4285714
Delhi,2020 W04,292.4285714
Delhi,2020 W05,254.4285714
Delhi,2020 W06,312.2857143
Delhi,2020 W07,273
Delhi,2020 W08,237.5714286
Delhi,2020 W09,207
Delhi,2020 W10,149.2857143
Delhi,2020 W11,143.1428571
Delhi,2020 W12,182.4285714
Delhi,2020 W13,89.57142857
Delhi,2020 W14,84.28571429
Delhi,2020 W15,107.5714286
Delhi,2020 W16,128.1428571
Delhi,2020 W17,121.5714286
Delhi,2020 W18,118.7142857
Delhi,2020 W19,127.8571429
Delhi,2020 W20,146.1428571
Delhi,2020 W21,197.1428571
Delhi,2020 W22,133.2857143
Delhi,2020 W23,117.4285714
Delhi,2020 W24,139.5714286
Delhi,2020 W25,124
Delhi,2020 W26,108.2857143
Delhi,2020 W27,149.3333333
Hyderabad,2015 W14,113.3333333
Hyderabad,2015 W15,136.8571429
Hyderabad,2015 W16,161.1428571
Hyderabad,2015 W17,132.7142857
Hyderabad,2015 W18,141.2857143
Hyderabad,2015 W19,133
Hyderabad,2015 W20,132.7142857
Hyderabad,2015 W21,138.1428571
Hyderabad,2015 W22,121.8571429
Hyderabad,2015 W23,238.2857143
Hyderabad,2015 W24,108.7142857
Hyderabad,2015 W25,105.1428571
Hyderabad,2015 W26,177.2857143
Hyderabad,2015 W27,109.8571429
Hyderabad,2015 W28,95.42857143
Hyderabad,2015 W29,93.14285714
Hyderabad,2015 W30,40.85714286
Hyderabad,2015 W31,72.42857143
Hyderabad,2015 W32,92.42857143
Hyderabad,2015 W33,95.42857143
Hyderabad,2015 W34,211
Hyderabad,2015 W35,149
Hyderabad,2015 W36,199.8571429
Hyderabad,2015 W37,137.5714286
Hyderabad,2015 W38,151
Hyderabad,2015 W39,180.5714286
Hyderabad,2015 W40,163.1428571
Hyderabad,2015 W41,212.2857143
Hyderabad,2015 W42,210.5714286
Hyderabad,2015 W43,182.2857143
Hyderabad,2015 W44,293.7142857
Hyderabad,2015 W45,141.2857143
Hyderabad,2015 W46,155
Hyderabad,2015 W47,109.8571429
Hyderabad,2015 W48,146.4285714
Hyderabad,2015 W49,113.4285714
Hyderabad,2015 W50,128.5714286
Hyderabad,2015 W51,99.71428571
Hyderabad,2015 W52,130.7142857
Hyderabad,2015 W53,203.1428571
Hyderabad,2016 W01,195.4285714
Hyderabad,2016 W02,187.8571429
Hyderabad,2016 W03,140.2857143
Hyderabad,2016 W04,125.5714286
Hyderabad,2016 W05,129.7142857
Hyderabad,2016 W06,129.4285714
Hyderabad,2016 W07,158.8571429
Hyderabad,2016 W08,183
Hyderabad,2016 W09,111.4285714
Hyderabad,2016 W10,115.7142857
Hyderabad,2016 W11,108
Hyderabad,2016 W12,134.5714286
Hyderabad,2016 W13,112.2857143
Hyderabad,2016 W14,104.2857143
Hyderabad,2016 W15,122.8571429
Hyderabad,2016 W16,109
Hyderabad,2016 W17,105.5714286
Hyderabad,2016 W18,99.57142857
Hyderabad,2016 W19,118.1428571
Hyderabad,2016 W20,90.71428571
Hyderabad,2016 W21,97.57142857
Hyderabad,2016 W22,116.1428571
Hyderabad,2016 W23,117
Hyderabad,2016 W24,235.2857143
Hyderabad,2016 W25,105.4285714
Hyderabad,2016 W26,104.5714286
Hyderabad,2016 W27,136.2857143
Hyderabad,2016 W28,199.4285714
Hyderabad,2016 W29,124.5714286
Hyderabad,2016 W30,190.2857143
Hyderabad,2016 W31,150
Hyderabad,2016 W32,101.7142857
Hyderabad,2016 W33,120
Hyderabad,2016 W34,120
Hyderabad,2016 W35,99.14285714
Hyderabad,2016 W36,82.14285714
Hyderabad,2016 W37,61.85714286
Hyderabad,2016 W38,51.28571429
Hyderabad,2016 W39,82
Hyderabad,2016 W40,61.57142857
Hyderabad,2016 W41,91.71428571
Hyderabad,2016 W42,103
Hyderabad,2016 W43,117.1428571
Hyderabad,2016 W44,120.7142857
Hyderabad,2016 W45,138.7142857
Hyderabad,2016 W46,126.7142857
Hyderabad,2016 W47,120
Hyderabad,2016 W48,103.2857143
Hyderabad,2016 W49,113.2857143
Hyderabad,2016 W50,104.5714286
Hyderabad,2016 W51,105.4285714
Hyderabad,2016 W52,132.5714286
Hyderabad,2017 W01,156.2857143
Hyderabad,2017 W02,174.4285714
Hyderabad,2017 W03,138
Hyderabad,2017 W04,143.1428571
Hyderabad,2017 W05,131.1428571
Hyderabad,2017 W06,136.8571429
Hyderabad,2017 W07,144.1428571
Hyderabad,2017 W08,160.8571429
Hyderabad,2017 W09,149.8571429
Hyderabad,2017 W10,122.5714286
Hyderabad,2017 W11,126.4285714
Hyderabad,2017 W12,151.4285714
Hyderabad,2017 W13,138.2857143
Hyderabad,2017 W14,127
Hyderabad,2017 W15,170.4285714
Hyderabad,2017 W16,156.5714286
Hyderabad,2017 W17,144
Hyderabad,2017 W18,116.4285714
Hyderabad,2017 W19,115
Hyderabad,2017 W20,115.4285714
Hyderabad,2017 W21,120.4285714
Hyderabad,2017 W22,87.57142857
Hyderabad,2017 W23,77.42857143
Hyderabad,2017 W24,74.85714286
Hyderabad,2017 W25,69.14285714
Hyderabad,2017 W26,61.14285714
Hyderabad,2017 W27,61.14285714
Hyderabad,2017 W28,65.28571429
Hyderabad,2017 W29,58.57142857
Hyderabad,2017 W30,59.42857143
Hyderabad,2017 W31,61.71428571
Hyderabad,2017 W32,73
Hyderabad,2017 W33,65.71428571
Hyderabad,2017 W34,62.14285714
Hyderabad,2017 W35,64.28571429
Hyderabad,2017 W36,73.14285714
Hyderabad,2017 W37,53.14285714
Hyderabad,2017 W38,61.42857143
Hyderabad,2017 W39,91.14285714
Hyderabad,2017 W40,103.5714286
Hyderabad,2017 W41,113.7142857
Hyderabad,2017 W42,151.5714286
Hyderabad,2017 W43,116.1428571
Hyderabad,2017 W44,132.4285714
Hyderabad,2017 W45,102.8571429
Hyderabad,2017 W46,102.5714286
Hyderabad,2017 W47,123.2857143
Hyderabad,2017 W48,150.7142857
Hyderabad,2017 W49,128.7142857
Hyderabad,2017 W50,133
Hyderabad,2017 W51,162.4285714
Hyderabad,2017 W52,153.2857143
Hyderabad,2018 W01,150.4285714
Hyderabad,2018 W02,153.7142857
Hyderabad,2018 W03,131.7142857
Hyderabad,2018 W04,139.7142857
Hyderabad,2018 W05,125.5714286
Hyderabad,2018 W06,111.7142857
Hyderabad,2018 W07,106.1428571
Hyderabad,2018 W08,109.7142857
Hyderabad,2018 W09,123.4285714
Hyderabad,2018 W10,114.1428571
Hyderabad,2018 W11,97.42857143
Hyderabad,2018 W12,117.7142857
Hyderabad,2018 W13,117.1428571
Hyderabad,2018 W14,93.14285714
Hyderabad,2018 W15,85.57142857
Hyderabad,2018 W16,108
Hyderabad,2018 W17,96.42857143
Hyderabad,2018 W18,93.71428571
Hyderabad,2018 W19,101.2857143
Hyderabad,2018 W20,98.14285714
Hyderabad,2018 W21,108.4285714
Hyderabad,2018 W22,89.71428571
Hyderabad,2018 W23,72.71428571
Hyderabad,2018 W24,73.28571429
Hyderabad,2018 W25,53.14285714
Hyderabad,2018 W26,51.28571429
Hyderabad,2018 W27,60.14285714
Hyderabad,2018 W28,47.42857143
Hyderabad,2018 W29,45.85714286
Hyderabad,2018 W30,55.42857143
Hyderabad,2018 W31,78.85714286
Hyderabad,2018 W32,52.28571429
Hyderabad,2018 W33,45
Hyderabad,2018 W34,44.28571429
Hyderabad,2018 W35,59.14285714
Hyderabad,2018 W36,67
Hyderabad,2018 W37,84.57142857
Hyderabad,2018 W38,75.85714286
Hyderabad,2018 W39,94.14285714
Hyderabad,2018 W40,98.57142857
Hyderabad,2018 W41,121.2857143
Hyderabad,2018 W42,94.14285714
Hyderabad,2018 W43,124.5714286
Hyderabad,2018 W44,92.42857143
Hyderabad,2018 W45,102.8571429
Hyderabad,2018 W46,112
Hyderabad,2018 W47,117.1428571
Hyderabad,2018 W48,138.8571429
Hyderabad,2018 W49,137.4285714
Hyderabad,2018 W50,152.7142857
Hyderabad,2018 W51,102.8571429
Hyderabad,2018 W52,139.4285714
Hyderabad,2019 W01,139.8571429
Hyderabad,2019 W02,151.2857143
Hyderabad,2019 W03,150.1428571
Hyderabad,2019 W04,99.28571429
Hyderabad,2019 W05,121.5714286
Hyderabad,2019 W06,121
Hyderabad,2019 W07,113
Hyderabad,2019 W08,103.4285714
Hyderabad,2019 W09,101.8571429
Hyderabad,2019 W10,120.4285714
Hyderabad,2019 W11,99
Hyderabad,2019 W12,94
Hyderabad,2019 W13,117.7142857
Hyderabad,2019 W14,98.28571429
Hyderabad,2019 W15,90.42857143
Hyderabad,2019 W16,88.28571429
Hyderabad,2019 W17,100.5714286
Hyderabad,2019 W18,106.1428571
Hyderabad,2019 W19,123.2857143
Hyderabad,2019 W20,109.2857143
Hyderabad,2019 W21,110.2857143
Hyderabad,2019 W22,111.4285714
Hyderabad,2019 W23,87.14285714
Hyderabad,2019 W24,53.42857143
Hyderabad,2019 W25,59.85714286
Hyderabad,2019 W26,47.28571429
Hyderabad,2019 W27,44.28571429
Hyderabad,2019 W28,40.28571429
Hyderabad,2019 W29,64.14285714
Hyderabad,2019 W30,48
Hyderabad,2019 W31,38.14285714
Hyderabad,2019 W32,46
Hyderabad,2019 W33,68.42857143
Hyderabad,2019 W34,68
Hyderabad,2019 W35,55.57142857
Hyderabad,2019 W36,34.57142857
Hyderabad,2019 W37,48.57142857
Hyderabad,2019 W38,60.85714286
Hyderabad,2019 W39,53.14285714
Hyderabad,2019 W40,79
Hyderabad,2019 W41,80
Hyderabad,2019 W42,83.14285714
Hyderabad,2019 W43,62.28571429
Hyderabad,2019 W44,83.14285714
Hyderabad,2019 W45,148.4285714
Hyderabad,2019 W46,124.7142857
Hyderabad,2019 W47,161.1428571
Hyderabad,2019 W48,146
Hyderabad,2019 W49,143.2857143
Hyderabad,2019 W50,105.1428571
Hyderabad,2019 W51,143.1428571
Hyderabad,2019 W52,136.1428571
Hyderabad,2020 W01,94.14285714
Hyderabad,2020 W02,113.7142857
Hyderabad,2020 W03,95.14285714
Hyderabad,2020 W04,105.7142857
Hyderabad,2020 W05,115.1428571
Hyderabad,2020 W06,76.85714286
Hyderabad,2020 W07,114.1428571
Hyderabad,2020 W08,96.71428571
Hyderabad,2020 W09,93.71428571
Hyderabad,2020 W10,96.14285714
Hyderabad,2020 W11,73
Hyderabad,2020 W12,79.57142857
Hyderabad,2020 W13,66.85714286
Hyderabad,2020 W14,74.42857143
Hyderabad,2020 W15,62
Hyderabad,2020 W16,71.71428571
Hyderabad,2020 W17,58.71428571
Hyderabad,2020 W18,59
Hyderabad,2020 W19,68.42857143
Hyderabad,2020 W20,68.28571429
Hyderabad,2020 W21,104.5714286
Hyderabad,2020 W22,82.85714286
Hyderabad,2020 W23,52.14285714
Hyderabad,2020 W24,44.71428571
Hyderabad,2020 W25,38.28571429
Hyderabad,2020 W26,53.28571429
Hyderabad,2020 W27,47
Lucknow,2015 W12,657
Lucknow,2015 W13,196.5714286
Lucknow,2015 W14,126.7142857
Lucknow,2015 W15,115.8571429
Lucknow,2015 W16,103.5714286
Lucknow,2015 W17,128.8571429
Lucknow,2015 W18,129.1428571
Lucknow,2015 W19,134.2857143
Lucknow,2015 W20,128
Lucknow,2015 W21,136.4285714
Lucknow,2015 W22,140.8571429
Lucknow,2015 W23,171.7142857
Lucknow,2015 W24,150.5714286
Lucknow,2015 W25,160
Lucknow,2015 W26,133.1428571
Lucknow,2015 W27,99.85714286
Lucknow,2015 W28,111.2857143
Lucknow,2015 W29,130.4285714
Lucknow,2015 W30,137.2857143
Lucknow,2015 W31,133.2857143
Lucknow,2015 W32,109
Lucknow,2015 W33,111.5714286
Lucknow,2015 W34,91
Lucknow,2015 W35,99.57142857
Lucknow,2015 W36,100.7142857
Lucknow,2015 W37,152.7142857
Lucknow,2015 W38,161.7142857
Lucknow,2015 W39,94.57142857
Lucknow,2015 W40,171.5714286
Lucknow,2015 W41,162.7142857
Lucknow,2015 W42,198.7142857
Lucknow,2015 W43,305.8571429
Lucknow,2015 W44,334.8571429
Lucknow,2015 W45,345.2857143
Lucknow,2015 W46,413.8571429
Lucknow,2015 W47,412.2857143
Lucknow,2015 W48,431
Lucknow,2015 W49,377.5714286
Lucknow,2015 W50,490.4285714
Lucknow,2015 W51,357
Lucknow,2015 W52,357
Lucknow,2015 W53,342.7142857
Lucknow,2016 W01,309.2857143
Lucknow,2016 W02,366.7142857
Lucknow,2016 W03,381.2857143
Lucknow,2016 W04,397.2857143
Lucknow,2016 W05,333.8571429
Lucknow,2016 W06,371.8571429
Lucknow,2016 W07,298.1428571
Lucknow,2016 W08,281.7142857
Lucknow,2016 W09,330
Lucknow,2016 W10,232
Lucknow,2016 W11,159.1428571
Lucknow,2016 W12,200.1428571
Lucknow,2016 W13,165.4285714
Lucknow,2016 W14,229.1428571
Lucknow,2016 W15,287.1428571
Lucknow,2016 W16,245.2857143
Lucknow,2016 W17,224.8571429
Lucknow,2016 W18,195
Lucknow,2016 W19,170
Lucknow,2016 W20,170
Lucknow,2016 W21,205.8571429
Lucknow,2016 W22,262.8571429
Lucknow,2016 W23,127.4285714
Lucknow,2016 W24,168.5714286
Lucknow,2016 W25,109.8571429
Lucknow,2016 W26,89.42857143
Lucknow,2016 W27,150.4285714
Lucknow,2016 W28,174.1428571
Lucknow,2016 W29,63
Lucknow,2016 W30,53
Lucknow,2016 W31,89.71428571
Lucknow,2016 W32,88.71428571
Lucknow,2016 W33,110.7142857
Lucknow,2016 W34,74.28571429
Lucknow,2016 W35,87.28571429
Lucknow,2016 W36,105.2857143
Lucknow,2016 W37,110.8571429
Lucknow,2016 W38,133.5714286
Lucknow,2016 W39,82.57142857
Lucknow,2016 W40,113.2857143
Lucknow,2016 W41,260
Lucknow,2016 W42,292.2857143
Lucknow,2016 W43,318.2857143
Lucknow,2016 W44,378
Lucknow,2016 W45,463.8571429
Lucknow,2016 W46,352.8571429
Lucknow,2016 W47,362.1428571
Lucknow,2016 W48,378.1428571
Lucknow,2016 W49,364.1428571
Lucknow,2016 W50,400.8571429
Lucknow,2016 W51,412.4285714
Lucknow,2016 W52,387.1428571
Lucknow,2017 W01,344.8571429
Lucknow,2017 W02,343.1428571
Lucknow,2017 W03,376.7142857
Lucknow,2017 W04,273.4285714
Lucknow,2017 W05,317
Lucknow,2017 W06,266.7142857
Lucknow,2017 W07,353.8571429
Lucknow,2017 W08,257.8571429
Lucknow,2017 W09,252.1428571
Lucknow,2017 W10,205.2857143
Lucknow,2017 W11,188.2857143
Lucknow,2017 W12,293.2857143
Lucknow,2017 W13,300.8571429
Lucknow,2017 W14,225.2857143
Lucknow,2017 W15,214.7142857
Lucknow,2017 W16,263.1428571
Lucknow,2017 W17,286.4285714
Lucknow,2017 W18,307.2857143
Lucknow,2017 W19,222.8571429
Lucknow,2017 W20,277.8571429
Lucknow,2017 W21,274.1428571
Lucknow,2017 W22,144.2857143
Lucknow,2017 W23,187.7142857
Lucknow,2017 W24,290.8571429
Lucknow,2017 W25,156
Lucknow,2017 W26,81.14285714
Lucknow,2017 W27,63.42857143
Lucknow,2017 W28,70.85714286
Lucknow,2017 W29,83.85714286
Lucknow,2017 W30,87.14285714
Lucknow,2017 W31,102
Lucknow,2017 W32,101.8571429
Lucknow,2017 W33,126.1428571
Lucknow,2017 W34,70
Lucknow,2017 W35,66
Lucknow,2017 W36,89.14285714
Lucknow,2017 W37,133.5714286
Lucknow,2017 W38,94
Lucknow,2017 W39,127.2857143
Lucknow,2017 W40,123
Lucknow,2017 W41,233.1428571
Lucknow,2017 W42,331
Lucknow,2017 W43,357.1428571
Lucknow,2017 W44,332.4285714
Lucknow,2017 W45,424.7142857
Lucknow,2017 W46,414.4285714
Lucknow,2017 W47,338.8571429
Lucknow,2017 W48,387.4285714
Lucknow,2017 W49,341.5714286
Lucknow,2017 W50,331.2857143
Lucknow,2017 W51,406.5714286
Lucknow,2017 W52,406.1428571
Lucknow,2018 W01,373.5714286
Lucknow,2018 W02,415.5714286
Lucknow,2018 W03,381
Lucknow,2018 W04,359.1428571
Lucknow,2018 W05,342.4285714
Lucknow,2018 W06,299.7142857
Lucknow,2018 W07,309.8571429
Lucknow,2018 W08,363.4285714
Lucknow,2018 W09,232.7142857
Lucknow,2018 W10,261.4285714
Lucknow,2018 W11,255.7142857
Lucknow,2018 W12,221.7142857
Lucknow,2018 W13,190.8571429
Lucknow,2018 W14,210.4285714
Lucknow,2018 W15,114.5714286
Lucknow,2018 W16,204.4285714
Lucknow,2018 W17,207.2857143
Lucknow,2018 W18,136.2857143
Lucknow,2018 W19,299.2857143
Lucknow,2018 W20,291.2857143
Lucknow,2018 W21,299.4285714
Lucknow,2018 W22,196
Lucknow,2018 W23,164
Lucknow,2018 W24,203.1428571
Lucknow,2018 W25,210.4285714
Lucknow,2018 W26,123
Lucknow,2018 W27,123.1428571
Lucknow,2018 W28,99.28571429
Lucknow,2018 W29,88
Lucknow,2018 W30,80.71428571
Lucknow,2018 W31,91
Lucknow,2018 W32,119
Lucknow,2018 W33,93.85714286
Lucknow,2018 W34,95.14285714
Lucknow,2018 W35,85.28571429
Lucknow,2018 W36,89
Lucknow,2018 W37,93.14285714
Lucknow,2018 W38,122.8571429
Lucknow,2018 W39,137.2857143
Lucknow,2018 W40,230.7142857
Lucknow,2018 W41,208
Lucknow,2018 W42,274.2857143
Lucknow,2018 W43,320
Lucknow,2018 W44,326.2857143
Lucknow,2018 W45,377.7142857
Lucknow,2018 W46,337
Lucknow,2018 W47,343.8571429
Lucknow,2018 W48,363
Lucknow,2018 W49,358.5714286
Lucknow,2018 W50,318
Lucknow,2018 W51,346.5714286
Lucknow,2018 W52,343.5714286
Lucknow,2019 W01,404.2857143
Lucknow,2019 W02,296.4285714
Lucknow,2019 W03,323
Lucknow,2019 W04,283
Lucknow,2019 W05,290.8571429
Lucknow,2019 W06,246
Lucknow,2019 W07,251.4285714
Lucknow,2019 W08,226.4285714
Lucknow,2019 W09,209.8571429
Lucknow,2019 W10,224.4285714
Lucknow,2019 W11,202.4285714
Lucknow,2019 W12,193.7142857
Lucknow,2019 W13,239.1428571
Lucknow,2019 W14,244.2857143
Lucknow,2019 W15,200.2857143
Lucknow,2019 W16,147
Lucknow,2019 W17,259.4285714
Lucknow,2019 W18,227
Lucknow,2019 W19,172.2857143
Lucknow,2019 W20,183.5714286
Lucknow,2019 W21,170.5714286
Lucknow,2019 W22,192.8571429
Lucknow,2019 W23,165.4285714
Lucknow,2019 W24,184
Lucknow,2019 W25,144
Lucknow,2019 W26,176.2857143
Lucknow,2019 W27,114.8571429
Lucknow,2019 W28,90.85714286
Lucknow,2019 W29,97.57142857
Lucknow,2019 W30,79.71428571
Lucknow,2019 W31,99.71428571
Lucknow,2019 W32,97.14285714
Lucknow,2019 W33,87.42857143
Lucknow,2019 W34,75
Lucknow,2019 W35,90.57142857
Lucknow,2019 W36,77.57142857
Lucknow,2019 W37,80.28571429
Lucknow,2019 W38,78.14285714
Lucknow,2019 W39,70.28571429
Lucknow,2019 W40,82.85714286
Lucknow,2019 W41,163
Lucknow,2019 W42,217.4285714
Lucknow,2019 W43,252.8571429
Lucknow,2019 W44,378.2857143
Lucknow,2019 W45,369.8571429
Lucknow,2019 W46,318.2857143
Lucknow,2019 W47,284.4285714
Lucknow,2019 W48,291.1428571
Lucknow,2019 W49,315.5714286
Lucknow,2019 W50,272.5714286
Lucknow,2019 W51,256
Lucknow,2019 W52,324.5714286
Lucknow,2020 W01,320.1428571
Lucknow,2020 W02,288.1428571
Lucknow,2020 W03,252.7142857
Lucknow,2020 W04,254
Lucknow,2020 W05,251
Lucknow,2020 W06,269
Lucknow,2020 W07,236.2857143
Lucknow,2020 W08,209.2857143
Lucknow,2020 W09,141.2857143
Lucknow,2020 W10,135.5714286
Lucknow,2020 W11,121.2857143
Lucknow,2020 W12,166.5714286
Lucknow,2020 W13,126.8571429
Lucknow,2020 W14,89.71428571
Lucknow,2020 W15,98.42857143
Lucknow,2020 W16,146.2857143
Lucknow,2020 W17,103.5714286
Lucknow,2020 W18,71.71428571
Lucknow,2020 W19,85
Lucknow,2020 W20,126.8571429
Lucknow,2020 W21,154.4285714
Lucknow,2020 W22,130.8571429
Lucknow,2020 W23,98.57142857
Lucknow,2020 W24,139.2857143
Lucknow,2020 W25,74.57142857
Lucknow,2020 W26,82
Lucknow,2020 W27,70
